No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	ſchen	O	O	-	0	341	384	2259	2278	-
0	darin	O	O	-	0	395	439	2259	2276	-
0	rorananeht	O	O	-	0	451	551	2260	2280	-
0	.	O	O	-	0	451	551	2260	2280	-
0	nan	O	O	-	0	568	670	2260	2280	-
0	(	O	O	-	0	568	670	2260	2280	-
0	Heiterkeit	O	O	-	0	568	670	2260	2280	-
0	.	O	O	-	0	568	670	2260	2280	-
0	nan	O	O	-	0	686	715	2261	2282	-
0	Jch	O	O	-	0	686	715	2261	2282	-
0	ſtimme	O	O	-	0	726	783	2261	2280	-
0	dem	O	O	-	0	795	827	2264	2280	-
0	Untraa	O	O	-	0	838	899	2263	2284	-
0	zu	O	O	-	0	298	322	2283	2299	-
0	,	O	O	-	0	298	322	2283	2299	-
0	ſeweit	O	O	-	0	333	386	2279	2296	-
0	er	O	O	-	0	402	419	2283	2297	-
0	freie	O	O	-	0	436	474	2279	2299	-
0	Keligionkubung	O	O	-	0	484	623	2279	2301	-
0	fordert	O	O	-	0	639	712	2280	2301	-
0	.	O	O	-	0	639	712	2280	2301	-
0	nan	O	O	-	0	723	755	2281	2300	-
0	Für	O	O	-	0	723	755	2281	2300	-
0	die	O	O	-	0	773	798	2283	2300	-
0	elaſtiſchen	O	O	-	0	814	899	2284	2304	-
0	Aeſtimmungen	O	O	-	0	298	426	2300	2321	-
0	der	O	O	-	0	437	464	2301	2317	-
0	88	O	O	-	0	474	508	2301	2322	-
0	und	O	O	-	0	518	550	2302	2317	-
0	11	O	O	-	0	559	576	2302	2317	-
0	kann	O	O	-	0	588	618	2301	2319	-
0	ich	O	O	-	0	618	659	2301	2322	-
0	ader	O	O	-	0	671	708	2303	2319	-
0	nicht	O	O	-	0	717	756	2303	2326	-
0	ſtimmen	O	O	-	0	767	841	2303	2323	-
0	.	O	O	-	0	767	841	2303	2323	-
0	nan	O	O	-	0	856	897	2304	2322	-
0	Was	O	O	-	0	856	897	2304	2322	-
0	heint	O	O	-	0	298	342	2319	2337	-
0	denn	O	O	-	0	352	392	2321	2338	-
0	freie	O	O	-	0	404	441	2320	2339	-
0	Keliatonkübung	O	O	-	0	451	604	2320	2343	-
0	?	O	O	-	0	451	604	2320	2343	-
0	nan	O	O	-	0	623	652	2322	2340	-
0	Da	O	O	-	0	623	652	2322	2340	-
0	koͤnnte	O	O	-	0	668	724	2322	2340	-
0	ja	O	O	-	0	740	756	2327	2343	-
0	ein	O	O	-	0	774	799	2324	2341	-
0	Baptiſten⸗	O	O	-	0	809	898	2325	2345	-
0	rerein	O	O	-	0	809	898	2325	2345	-
0	oͤffentlich	O	O	-	0	362	438	2341	2361	-
0	taufen	O	O	-	0	449	504	2342	2361	-
0	wollen	O	O	-	0	517	587	2342	2359	-
0	.	O	O	-	0	517	587	2342	2359	-
0	nan	O	O	-	0	599	702	2342	2364	-
0	(	O	O	-	0	599	702	2342	2364	-
0	Geiterkeit	O	O	-	0	599	702	2342	2364	-
0	)	O	O	-	0	599	702	2342	2364	-
0	nan	O	O	-	0	721	758	2343	2361	-
0	Wie	O	O	-	0	721	758	2343	2361	-
0	ſoll	O	O	-	0	775	803	2345	2364	-
0	denn	O	O	-	0	820	861	2346	2363	-
0	da	O	O	-	0	879	898	2347	2363	-
0	entichieden	O	O	-	0	298	389	2361	2380	-
0	werden	O	O	-	0	401	473	2363	2379	-
0	?	O	O	-	0	401	473	2363	2379	-
0	nan	O	O	-	0	494	558	2362	2380	-
0	Denken	O	O	-	0	494	558	2362	2380	-
0	Sie	O	O	-	0	568	601	2362	2380	-
0	dech	O	O	-	0	614	650	2364	2383	-
0	an	O	O	-	0	667	689	2367	2381	-
0	Leo	B-PER	O	-	0	706	736	2363	2382	-
0	Taril	I-PER	O	-	0	746	793	2364	2385	-
0	und	O	O	-	0	809	842	2367	2383	-
0	Miß	O	O	-	0	859	898	2366	2386	-
0	Waughan	B-PER	O	-	0	297	383	2382	2402	-
0	(	O	O	-	0	393	495	2382	2404	-
0	Heiterkein	O	O	-	0	393	495	2382	2404	-
0	)	O	O	-	0	393	495	2382	2404	-
0	,	O	O	-	0	393	495	2382	2404	-
0	die	O	O	-	0	505	530	2383	2401	-
0	fich	O	O	-	0	540	566	2383	2403	-
0	viel	O	O	-	0	577	607	2383	2401	-
0	ſchlimmer	O	O	-	0	618	702	2384	2405	-
0	als	O	O	-	0	711	737	2385	2403	-
0	die	O	O	-	0	753	778	2386	2403	-
0	armen	O	O	-	0	789	841	2389	2404	-
0	Leute	O	O	-	0	852	897	2386	2405	-
0	haben	O	O	-	0	298	348	2403	2423	-
0	bineinlegen	O	O	-	0	359	457	2403	2424	-
0	laſien	O	O	-	0	468	521	2403	2425	-
0	.	O	O	-	0	468	521	2403	2425	-
0	nan	O	O	-	0	540	608	2404	2424	-
0	(	O	O	-	0	540	608	2404	2424	-
0	BGeifall	O	O	-	0	540	608	2404	2424	-
0	lints	O	O	-	0	618	671	2404	2425	-
0	.	O	O	-	0	618	671	2404	2425	-
0	)	O	O	-	0	618	671	2404	2425	-
0	nan	O	O	-	0	317	385	2423	2443	-
0	Hitrauf	O	O	-	0	317	385	2423	2443	-
0	vertaat	O	O	-	0	395	473	2424	2442	-
0	ſich	O	O	-	0	483	511	2424	2445	-
0	das	O	O	-	0	521	551	2424	2442	-
0	Haus	O	O	-	0	561	613	2424	2445	-
0	.	O	O	-	0	561	613	2424	2445	-
0	nan	O	O	-	0	454	458	2441	2444	-
0	u	O	O	-	0	454	458	2441	2444	-
0	nan	O	O	-	0	317	343	2444	2460	-
0	t	O	O	-	0	317	343	2444	2460	-
0	folgen	O	O	-	0	354	407	2444	2464	-
0	verſönliche	O	O	-	0	417	532	2444	2466	-
0	Bemerkungen	O	O	-	0	542	690	2445	2467	-
0	.	O	O	-	0	542	690	2445	2467	-
0	nan	O	O	-	0	317	357	2464	2484	-
0	Abg	O	O	-	0	317	357	2464	2484	-
0	.	O	O	-	0	317	357	2464	2484	-
0	Dr	O	O	-	0	368	399	2464	2482	-
0	.	O	O	-	0	368	399	2464	2482	-
0	David	B-PER	O	Q41370|Q37160	0	409	471	2464	2482	0.57,0.33
0	(	O	O	-	0	482	533	2466	2486	-
0	soz	O	O	-	0	482	533	2466	2486	-
0	.	O	O	-	0	482	533	2466	2486	-
0	)	O	O	-	0	482	533	2466	2486	-
0	:	O	O	-	0	482	533	2466	2486	-
0	Abg	O	O	-	0	544	590	2466	2488	-
0	.	O	O	-	0	544	590	2466	2488	-
0	Freiherr	B-PER	O	Q1370069|Q1692166	0	595	667	2466	2488	0.11,0.11
0	v	I-PER	O	Q1370069|Q1692166	0	677	693	2471	2485	0.11,0.11
0	.	I-PER	O	Q1370069|Q1692166	0	677	693	2471	2485	0.11,0.11
0	Heyl	I-PER	O	Q1370069|Q1692166	0	703	746	2467	2488	0.11,0.11
0	bat	O	O	-	0	755	784	2468	2488	-
0	ant	O	O	-	0	795	827	2469	2486	-
0	meinen	O	O	-	0	836	897	2470	2488	-
0	Auoͤfnnrungen	O	O	-	0	296	420	2484	2505	-
0	berauzaekort	O	O	-	0	431	549	2485	2504	-
0	.	O	O	-	0	431	549	2485	2504	-
0	dah	O	O	-	0	562	593	2486	2507	-
0	wir	O	O	-	0	604	637	2488	2508	-
0	,	O	O	-	0	604	637	2488	2508	-
0	wenn	O	O	-	0	648	693	2491	2505	-
0	wir	O	O	-	0	704	733	2489	2506	-
0	die	O	O	-	0	743	768	2489	2507	-
0	Macht	O	O	-	0	775	830	2489	2510	-
0	haͤtten	O	O	-	0	839	897	2491	2511	-
0	,	O	O	-	0	839	897	2491	2511	-
0	nan	O	O	-	0	489	495	2503	2507	-
0	u	O	O	-	0	489	495	2503	2507	-
0	⏑	O	O	-	0	513	516	2503	2506	-
0	J	O	O	-	0	489	548	2503	2507	-
0	.	O	O	-	0	545	548	2503	2507	-
0	nan	O	O	-	0	296	326	2507	2522	-
0	den	O	O	-	0	296	326	2507	2522	-
0	Religionkunterricht	O	O	-	0	336	505	2505	2527	-
0	verbieten	O	O	-	0	515	593	2507	2524	-
0	wuͤrden	O	O	-	0	604	673	2508	2526	-
0	.	O	O	-	0	604	673	2508	2526	-
0	nan	O	O	-	0	693	718	2508	2529	-
0	Zu	O	O	-	0	693	718	2508	2529	-
0	dieſer	O	O	-	0	729	776	2510	2530	-
0	Unterſtellung	O	O	-	0	785	896	2510	2530	-
0	habe	O	O	-	0	295	335	2527	2544	-
0	ich	O	O	-	0	345	367	2526	2546	-
0	ihm	O	O	-	0	377	408	2526	2545	-
0	nicht	O	O	-	0	420	459	2527	2547	-
0	den	O	O	-	0	469	499	2528	2545	-
0	gerinaſten	O	O	-	0	509	595	2527	2549	-
0	Grund	O	O	-	0	605	665	2529	2546	-
0	gegeben	O	O	-	0	675	757	2529	2551	-
0	.	O	O	-	0	675	757	2529	2551	-
0	nan	O	O	-	0	770	800	2530	2551	-
0	Jch	O	O	-	0	770	800	2530	2551	-
0	habe	O	O	-	0	811	849	2532	2551	-
0	mich	O	O	-	0	860	896	2530	2552	-
0	nur	O	O	-	0	296	326	2551	2564	-
0	dagenen	O	O	-	0	337	405	2548	2568	-
0	gewandt	O	O	-	0	415	493	2549	2569	-
0	,	O	O	-	0	415	493	2549	2569	-
0	daß	O	O	-	0	510	541	2548	2568	-
0	man	O	O	-	0	559	595	2552	2566	-
0	Eltern	O	O	-	0	608	666	2549	2567	-
0	zwingt	O	O	-	0	676	739	2551	2571	-
0	,	O	O	-	0	676	739	2551	2571	-
0	ihre	O	O	-	0	750	783	2551	2568	-
0	Kinder	O	O	-	0	792	852	2551	2570	-
0	dem	O	O	-	0	862	895	2553	2570	-
0	Religionzunterricht	O	O	-	0	294	463	2567	2589	-
0	der	O	O	-	0	474	501	2570	2585	-
0	oͤffentlichen	O	O	-	0	510	606	2569	2589	-
0	Schulen	O	O	-	0	616	687	2570	2588	-
0	zu	O	O	-	0	697	717	2575	2591	-
0	uͤberweiſen	O	O	-	0	727	824	2571	2591	-
0	.	O	O	-	0	727	824	2571	2591	-
0	nan	O	O	-	0	315	356	2588	2608	-
0	Abg	O	O	-	0	315	356	2588	2608	-
0	.	O	O	-	0	315	356	2588	2608	-
0	Freiherr	B-PER	O	Q1133998|Q1370069|Q1692166	0	367	439	2588	2608	0.33,0.12,0.11
0	Heyl	I-PER	O	Q1133998|Q1370069|Q1692166	0	445	494	2588	2610	0.33,0.12,0.11
0	zu	O	O	-	0	501	523	2592	2610	-
0	Herresheim	B-LOC	O	-	0	530	649	2589	2610	-
0	(	O	O	-	0	659	725	2590	2611	-
0	natl	O	O	-	0	659	725	2590	2611	-
0	.	O	O	-	0	659	725	2590	2611	-
0	)	O	O	-	0	659	725	2590	2611	-
0	:	O	O	-	0	737	767	2591	2611	-
0	Jch	O	O	-	0	737	767	2591	2611	-
0	kabe	O	O	-	0	777	817	2592	2611	-
0	lediatic	O	O	-	0	827	896	2592	2611	-
0	behauptet	O	O	-	0	293	382	2608	2629	-
0	,	O	O	-	0	293	382	2608	2629	-
0	daß	O	O	-	0	392	423	2609	2630	-
0	aut	O	O	-	0	433	464	2610	2630	-
0	ſeiner	O	O	-	0	471	519	2609	2630	-
0	Kritik	O	O	-	0	524	574	2610	2627	-
0	des	O	O	-	0	584	612	2611	2627	-
0	chriſtlichen	O	O	-	0	621	711	2611	2632	-
0	RKeligionennterrlcht	O	O	-	0	719	895	2611	2633	-
0	der	O	O	-	0	293	321	2630	2646	-
0	Herr	O	O	-	0	336	377	2629	2649	-
0	Abg	O	O	-	0	393	434	2629	2651	-
0	.	O	O	-	0	393	434	2629	2651	-
0	David	B-PER	O	Q41370|Q37160	0	444	500	2629	2648	0.57,0.33
0	nit	O	O	-	0	510	539	2630	2647	-
0	Kotwendi	O	O	-	0	555	640	2630	2648	-
0	keit	O	O	-	0	640	680	2629	2648	-
0	dazn	O	O	-	0	698	736	2633	2652	-
0	gelangen	O	O	-	0	749	826	2633	2654	-
0	muͤßte	O	O	-	0	836	894	2634	2655	-
0	,	O	O	-	0	836	894	2634	2655	-
0	im	O	O	-	0	294	315	2651	2666	-
0	Zukunftsſtaat	O	O	-	0	336	454	2649	2670	-
0	den	O	O	-	0	474	504	2652	2668	-
0	chriſtlichen	O	O	-	0	524	614	2651	2671	-
0	geugiondunterricht	O	O	-	0	633	802	2636	2674	-
0	aud	O	O	-	0	819	850	2655	2673	-
0	er	O	O	-	0	872	895	2660	2674	-
0	—	O	O	-	0	872	895	2660	2674	-
0	⸗	O	O	-	0	872	895	2660	2674	-
0	ziekertichen	O	O	-	0	872	895	2660	2674	-
0	Gruͤnden	O	O	-	0	402	480	2670	2688	-
0	zu	O	O	-	0	490	509	2675	2692	-
0	verbieten	O	O	-	0	519	601	2671	2689	-
0	.	O	O	-	0	519	601	2671	2689	-
0	nan	O	O	-	0	314	354	2691	2711	-
0	Abg	O	O	-	0	314	354	2691	2711	-
0	.	O	O	-	0	314	354	2691	2711	-
0	Dr	O	O	-	0	371	402	2691	2710	-
0	.	O	O	-	0	371	402	2691	2710	-
0	David	B-PER	O	Q41370|Q37160	0	420	482	2690	2709	0.57,0.33
0	(	O	O	-	0	491	553	2690	2713	-
0	Soz	O	O	-	0	491	553	2690	2713	-
0	.	O	O	-	0	491	553	2690	2713	-
0	)	O	O	-	0	491	553	2690	2713	-
0	:	O	O	-	0	583	613	2692	2714	-
0	Jch	O	O	-	0	583	613	2692	2714	-
0	habe	O	O	-	0	629	670	2692	2714	-
0	nicht	O	O	-	0	686	727	2693	2714	-
0	von	O	O	-	0	746	779	2697	2713	-
0	Chriſtlichem	O	O	-	0	800	894	2695	2715	-
0	Religionbunterricht	O	O	-	0	292	462	2711	2732	-
0	im	O	O	-	0	479	501	2711	2729	-
0	allgemeinen	O	O	-	0	512	618	2713	2734	-
0	,	O	O	-	0	512	618	2713	2734	-
0	ſondern	O	O	-	0	634	701	2714	2733	-
0	von	O	O	-	0	714	746	2718	2732	-
0	dem	O	O	-	0	756	795	2716	2733	-
0	chriſtlichen	O	O	-	0	805	893	2715	2737	-
0	Unterricht	O	O	-	0	294	379	2732	2749	-
0	der	O	O	-	0	389	417	2732	2749	-
0	hente	O	O	-	0	427	472	2733	2752	-
0	in	O	O	-	0	483	499	2733	2750	-
0	gewiſten	O	O	-	0	509	580	2734	2754	-
0	Schulen	O	O	-	0	590	662	2734	2754	-
0	erteilt	O	O	-	0	679	731	2736	2752	-
0	wird	O	O	-	0	743	788	2736	2757	-
0	,	O	O	-	0	743	788	2736	2757	-
0	geſprochen	O	O	-	0	805	893	2738	2758	-
0	und	O	O	-	0	292	324	2754	2770	-
0	für	O	O	-	0	335	362	2754	2773	-
0	die	O	O	-	0	367	396	2751	2770	-
0	Eltern	O	O	-	0	407	465	2752	2771	-
0	dat	O	O	-	0	476	506	2754	2770	-
0	Recht	O	O	-	0	511	563	2754	2772	-
0	verlangt	O	O	-	0	573	651	2755	2776	-
0	,	O	O	-	0	573	651	2755	2776	-
0	ron	O	O	-	0	668	700	2758	2773	-
0	dieſen	O	O	-	0	717	786	2756	2776	-
0	Religionz	O	O	-	0	802	893	2757	2779	-
0	.	O	O	-	0	802	893	2757	2779	-
0	untetricht	O	O	-	0	802	893	2757	2779	-
0	,	O	O	-	0	292	379	2774	2794	-
0	venn	O	O	-	0	389	436	2777	2791	-
0	ſie	O	O	-	0	452	473	2774	2793	-
0	ihn	O	O	-	0	489	515	2774	2792	-
0	nicht	O	O	-	0	533	572	2775	2792	-
0	dilligen	O	O	-	0	587	656	2776	2798	-
0	,	O	O	-	0	587	656	2776	2798	-
0	ihre	O	O	-	0	669	702	2776	2798	-
0	Kinder	O	O	-	0	711	773	2777	2795	-
0	fernzuhalten	O	O	-	0	782	893	2777	2799	-
0	nan	O	O	-	0	291	336	2795	2812	-
0	Alles	O	O	-	0	291	336	2795	2812	-
0	andere	O	O	-	0	346	403	2795	2812	-
0	iſt	O	O	-	0	414	432	2794	2814	-
0	eine	O	O	-	0	442	477	2795	2812	-
0	Unterſrellung	O	O	-	0	487	604	2792	2817	-
0	.	O	O	-	0	487	604	2792	2817	-
0	nan	O	O	-	0	312	352	2815	2836	-
0	Abg	O	O	-	0	312	352	2815	2836	-
0	.	O	O	-	0	312	352	2815	2836	-
0	Frhr	O	O	-	0	363	408	2815	2836	-
0	.	O	O	-	0	363	408	2815	2836	-
0	v	B-PER	O	-	0	418	438	2818	2832	-
0	.	O	O	-	0	418	438	2818	2832	-
0	Heyl	I-PER	O	Q1692166	0	448	496	2815	2836	0.12
0	(	O	O	-	0	507	549	2816	2836	-
0	nl	O	O	-	0	507	549	2816	2836	-
0	.	O	O	-	0	507	549	2816	2836	-
0	)	O	O	-	0	507	549	2816	2836	-
0	:	O	O	-	0	507	549	2816	2836	-
0	Herr	O	O	-	0	565	606	2817	2837	-
0	Dr	O	O	-	0	616	648	2817	2836	-
0	.	O	O	-	0	616	648	2817	2836	-
0	David	B-PER	O	Q41370|Q37160	0	658	714	2817	2836	0.57,0.33
0	hat	O	O	-	0	726	755	2818	2840	-
0	ganz	O	O	-	0	765	805	2823	2840	-
0	ausdrucklich	O	O	-	0	814	892	2821	2839	-
0	von	O	O	-	0	340	371	2840	2854	-
0	dem	O	O	-	0	392	426	2836	2853	-
0	KReligionkunterricht	O	O	-	0	447	620	2836	2859	-
0	,	O	O	-	0	447	620	2836	2859	-
0	der	O	O	-	0	640	668	2839	2856	-
0	nit	O	O	-	0	688	718	2840	2857	-
0	dem	O	O	-	0	737	773	2839	2857	-
0	Alten	O	O	-	0	793	840	2839	2858	-
0	und	O	O	-	0	860	892	2843	2860	-
0	Neuen	O	O	-	0	291	346	2858	2874	-
0	Teſtament	O	O	-	0	352	441	2856	2877	-
0	zufammenhangt	O	O	-	0	450	591	2857	2880	-
0	,	O	O	-	0	450	591	2857	2880	-
0	geſprochen	O	O	-	0	601	696	2859	2881	-
0	,	O	O	-	0	601	696	2859	2881	-
0	und	O	O	-	0	705	738	2861	2878	-
0	dat	O	O	-	0	749	779	2861	2879	-
0	iſt	O	O	-	0	790	809	2861	2882	-
0	eben	O	O	-	0	818	856	2862	2880	-
0	der	O	O	-	0	866	892	2864	2881	-
0	Chriſtliche	O	O	-	0	291	386	2877	2895	-
0	.	O	O	-	0	291	386	2877	2895	-
0	nan	O	O	-	0	311	351	2899	2919	-
0	Abg	O	O	-	0	311	351	2899	2919	-
0	.	O	O	-	0	311	351	2899	2919	-
0	Dr	O	O	-	0	362	393	2898	2917	-
0	.	O	O	-	0	362	393	2898	2917	-
0	David	B-PER	O	Q41370|Q37160	0	403	465	2898	2916	0.57,0.33
0	(	O	O	-	0	475	539	2898	2920	-
0	Soz	O	O	-	0	475	539	2898	2920	-
0	.	O	O	-	0	475	539	2898	2920	-
0	)	O	O	-	0	475	539	2898	2920	-
0	:	O	O	-	0	475	539	2898	2920	-
0	Kach	O	O	-	0	555	598	2899	2920	-
0	dem	O	O	-	0	614	649	2900	2918	-
0	zweimaligen	O	O	-	0	665	773	2902	2924	-
0	vergeblichen	O	O	-	0	790	892	2904	2924	-
0	Verfuch	O	O	-	0	290	361	2919	2939	-
0	,	O	O	-	0	290	361	2919	2939	-
0	Herrn	O	O	-	0	371	424	2919	2940	-
0	v	B-PER	O	Q1133998|Q32500|Q1370069|Q1692166|Q110321	0	435	450	2923	2937	0.26,0.17,0.16,0.14,0.1
0	.	I-PER	O	Q1133998|Q32500|Q1370069|Q1692166|Q110321	0	435	450	2923	2937	0.26,0.17,0.16,0.14,0.1
0	Heyl	I-PER	O	Q1133998|Q32500|Q1370069|Q1692166|Q110321	0	455	498	2920	2940	0.26,0.17,0.16,0.14,0.1
0	nachzuweiſen	O	O	-	0	508	623	2919	2942	-
0	,	O	O	-	0	508	623	2919	2942	-
0	daß	O	O	-	0	633	665	2921	2942	-
0	er	O	O	-	0	675	692	2927	2940	-
0	mir	O	O	-	0	702	733	2924	2940	-
0	etwas	O	O	-	0	742	793	2925	2941	-
0	unterſtent	O	O	-	0	803	891	2924	2946	-
0	uberlaſie	O	O	-	0	289	365	2940	2960	-
0	ich	O	O	-	0	382	404	2940	2960	-
0	es	O	O	-	0	418	436	2941	2957	-
0	dem	O	O	-	0	447	482	2941	2957	-
0	Urteil	O	O	-	0	492	542	2940	2958	-
0	des	O	O	-	0	552	580	2942	2958	-
0	Hauſes	O	O	-	0	591	653	2942	2962	-
0	und	O	O	-	0	670	703	2944	2961	-
0	dem	O	O	-	0	721	754	2945	2961	-
0	nachtraglichen	O	O	-	0	773	891	2945	2965	-
0	Etndium	O	O	-	0	290	370	2961	2977	-
0	meines	O	O	-	0	381	441	2960	2978	-
0	Stenogramm	O	O	-	0	451	567	2960	2985	-
0	durch	O	O	-	0	567	631	2962	2982	-
0	Herrn	O	O	-	0	637	689	2963	2983	-
0	v	B-PER	O	Q1133998|Q32500|Q1370069|Q1692166|Q110321	0	695	710	2967	2981	0.26,0.17,0.16,0.14,0.1
0	.	I-PER	O	Q1133998|Q32500|Q1370069|Q1692166|Q110321	0	695	710	2967	2981	0.26,0.17,0.16,0.14,0.1
0	Heyl	I-PER	O	Q1133998|Q32500|Q1370069|Q1692166|Q110321	0	715	762	2965	2986	0.26,0.17,0.16,0.14,0.1
0	,	O	O	-	0	715	762	2965	2986	-
0	ſich	O	O	-	0	773	800	2965	2987	-
0	daron	O	O	-	0	811	863	2967	2984	-
0	zu	O	O	-	0	873	892	2971	2987	-
0	uberzengen	O	O	-	0	289	389	2981	3005	-
0	,	O	O	-	0	289	389	2981	3005	-
0	daß	O	O	-	0	401	432	2981	3001	-
0	er	O	O	-	0	442	459	2986	2999	-
0	mir	O	O	-	0	468	500	2986	2999	-
0	in	O	O	-	0	510	527	2986	2999	-
0	der	O	O	-	0	537	564	2984	3000	-
0	Tat	O	O	-	0	574	606	2982	3001	-
0	etwas	O	O	-	0	617	666	2984	3002	-
0	unterſtelt	O	O	-	0	677	761	2986	3006	-
0	hat	O	O	-	0	771	803	2986	3006	-
0	.	O	O	-	0	771	803	2986	3006	-
0	nan	O	O	-	0	310	387	3002	3021	-
0	Machite	O	O	-	0	310	387	3002	3021	-
0	Einung	O	O	-	0	392	469	3001	3023	-
0	:	O	O	-	0	392	469	3001	3023	-
0	Donnerttag	O	O	-	0	495	621	3002	3026	-
0	1	O	O	-	0	646	654	3006	3021	-
0	Uhr	O	O	-	0	676	718	3005	3025	-
0	.	O	O	-	0	676	718	3005	3025	-
0	nan	O	O	-	0	749	890	3006	3029	-
0	Cagesordunng	O	O	-	0	749	890	3006	3029	-
0	:	O	O	-	0	749	890	3006	3029	-
0	DEclenniger	O	O	-	0	290	417	3022	3044	-
0	Lintrag	O	O	-	0	420	489	3022	3045	-
0	Albrecht	B-PER	O	-	0	496	565	3023	3044	-
0	(	O	O	-	0	572	627	3024	3046	-
0	Soz	O	O	-	0	572	627	3024	3046	-
0	.	O	O	-	0	572	627	3024	3046	-
0	)	O	O	-	0	572	627	3024	3046	-
0	anf	O	O	-	0	636	665	3026	3045	-
0	Eiuſtellung	O	O	-	0	675	774	3027	3049	-
0	einen	O	O	-	0	784	827	3029	3045	-
0	Straf	O	O	-	0	834	890	3028	3046	-
0	.	O	O	-	0	834	890	3028	3046	-
0	rerfabrent	O	O	-	0	834	890	3028	3046	-
0	genen	O	O	-	0	383	439	3048	3068	-
0	den	O	O	-	0	445	482	3045	3068	-
0	Abg	O	O	-	0	492	532	3044	3066	-
0	.	O	O	-	0	492	532	3044	3066	-
0	Legien	B-PER	O	Q2164663	0	541	606	3044	3067	0.27
0	:	O	O	-	0	541	606	3044	3067	-
0	5	O	O	-	0	624	641	3046	3066	-
0	8	O	O	-	0	655	671	3047	3064	-
0	.	O	O	-	0	655	671	3047	3064	-
0		O	O	-	0	687	746	3046	3068	-
0	Lejung	O	O	-	0	687	746	3046	3068	-
0	des	O	O	-	0	762	790	3049	3065	-
0	Entwurfe	O	O	-	0	805	890	3049	3068	-
0	urer	O	O	-	0	292	327	3068	3080	-
0	eie	O	O	-	0	343	367	3069	3080	-
0	Statiftit	O	O	-	0	382	475	3064	3083	-
0	des	O	O	-	0	490	523	3065	3083	-
0	Sarenverketra	O	O	-	0	538	709	3065	3088	-
0	:	O	O	-	0	538	709	3065	3088	-
0	Sortienuna	O	O	-	0	726	852	3068	3090	-
0	der	O	O	-	0	864	890	3071	3087	-
0	Aeratung	O	O	-	0	292	373	3083	3105	-
0	der	O	O	-	0	388	415	3086	3102	-
0	Katz	O	O	-	0	429	487	3084	3106	-
0	und	O	O	-	0	504	542	3086	3102	-
0	Gewichttordnung	O	O	-	0	557	756	3086	3111	-
0	:	O	O	-	0	557	756	3086	3111	-
0	4	O	O	-	0	763	786	3091	3111	-
0	)	O	O	-	0	763	786	3091	3111	-
0	1	O	O	-	0	803	816	3092	3107	-
0	.	O	O	-	0	803	816	3092	3107	-
0		O	O	-	0	830	889	3090	3111	-
0	Leſung	O	O	-	0	830	889	3090	3111	-
0	des	O	O	-	0	292	319	3103	3120	-
0	Urheberrechts	O	O	-	0	339	452	3105	3126	-
0	an	O	O	-	0	479	501	3109	3123	-
0	Werken	O	O	-	0	520	586	3106	3124	-
0	der	O	O	-	0	609	636	3109	3125	-
0	Photographie	O	O	-	0	656	775	3108	3130	-
0	und	O	O	-	0	802	835	3112	3128	-
0	der	O	O	-	0	863	889	3113	3128	-
0	bildenden	O	O	-	0	291	371	3123	3142	-
0	Künſte	O	O	-	0	381	445	3126	3147	-
0	;	O	O	-	0	381	445	3126	3147	-
0	Rorelle	O	O	-	0	460	553	3126	3146	-
0	zur	O	O	-	0	567	595	3132	3149	-
0	Gewerbeordunng	O	O	-	0	605	753	3128	3151	-
0	efahigungt	O	O	-	0	764	889	3130	3154	-
0	.	O	O	-	0	764	889	3130	3154	-
0	nachweit	O	O	-	0	764	889	3130	3154	-
0	fur	O	O	-	0	378	404	3145	3167	-
0	dal	O	O	-	0	412	442	3147	3165	-
0	Bangewerbe	O	O	-	0	452	566	3146	3170	-
0	n	O	O	-	0	577	593	3153	3166	-
0	.	O	O	-	0	577	593	3153	3166	-
0	a	O	O	-	0	604	618	3153	3167	-
0	.	O	O	-	0	604	618	3153	3167	-
0	m	O	O	-	0	629	650	3154	3168	-
0	.	O	O	-	0	629	650	3154	3168	-
0	Echluß	O	O	-	0	670	733	3150	3173	-
0	on	O	O	-	0	743	764	3152	3174	-
0	uUrt	O	O	-	0	774	812	3153	3174	-
0	.	O	O	-	0	774	812	3153	3174	-
0	nan	O	O	-	0	524	649	3168	3178	-
0	—	O	O	-	0	524	649	3168	3178	-
0	—	O	O	-	0	524	649	3168	3178	-
0	—	O	O	-	0	524	649	3168	3178	-
0	—	O	O	-	0	524	649	3168	3178	-
0	u	O	O	-	0	833	836	3175	3178	-
0	nan	O	O	-	0	1081	1393	272	304	-
0	Landtagsverhandlungen	O	O	-	0	1081	1393	272	304	-
0	.	O	O	-	0	1081	1393	272	304	-
0	nan	O	O	-	0	1117	1354	304	324	-
0	Abgeordnetenhaus	O	O	-	0	1117	1354	304	324	-
0	.	O	O	-	0	1117	1354	304	324	-
0	nan	O	O	-	0	1090	1115	324	341	-
0	13	O	O	-	0	1090	1115	324	341	-
0	.	O	O	-	0	1090	1115	324	341	-
0	Sitzung	O	O	-	0	1125	1205	324	346	-
0	vom	O	O	-	0	1218	1258	329	342	-
0	24	O	O	-	0	1271	1296	326	342	-
0	.	O	O	-	0	1271	1296	326	342	-
0	Januar	O	O	-	0	1307	1391	324	345	-
0	.	O	O	-	0	1307	1391	324	345	-
0	nan	O	O	-	0	1168	1304	346	365	-
0	Zortietung	O	O	-	0	1168	1304	346	365	-
0	.	O	O	-	0	1168	1304	346	365	-
